"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","is_significant"
"ENSG00000163882.10","POLR2H",1090.61074567025,0.905623914895318,0.175672538284989,5.15518204345717,2.53384645795097e-07,1.83204973358192e-06,"ENSG00000163882",TRUE
"ENSG00000162873.15","KLHDC8A",18.6207974899956,3.04002980765367,0.589827166236165,5.1541027298774,2.54848212849637e-07,1.84184767959074e-06,"ENSG00000162873",TRUE
"ENSG00000133961.21","NUMB",1080.05014640531,0.696459108789954,0.135170267741819,5.15245786240671,2.57094397345391e-07,1.85729104402982e-06,"ENSG00000133961",TRUE
"ENSG00000085276.19","MECOM",320.932771674365,0.791470901999081,0.153616857192823,5.15223990688478,2.57393462289889e-07,1.85905616139973e-06,"ENSG00000085276",TRUE
"ENSG00000162458.13","FBLIM1",963.759618723888,0.713111413876686,0.138428850469261,5.15146525785126,2.58459109279345e-07,1.86635608503418e-06,"ENSG00000162458",TRUE
"ENSG00000172840.7","PDP2",2194.78317511805,0.627078381455107,0.121760572699149,5.15009388962482,2.60356092876478e-07,1.87965478487316e-06,"ENSG00000172840",TRUE
"ENSG00000213918.11","DNASE1",248.597751556146,0.828291927200731,0.160843389262308,5.14967964179074,2.60931752736667e-07,1.8834104923415e-06,"ENSG00000213918",TRUE
"ENSG00000228300.14","FAM174C",514.169673392459,0.79619822813038,0.154642683082853,5.14863175067779,2.62393449403048e-07,1.89355867629546e-06,"ENSG00000228300",TRUE
"ENSG00000290989.1","ENSG00000290989.1",354.637718181592,0.991444858618233,0.19260707067073,5.14749980447577,2.63981279548259e-07,1.90461259636688e-06,"ENSG00000290989",TRUE
"ENSG00000248008.5","NRAV",254.838597501116,0.824205047118753,0.16024041086688,5.14355300675971,2.69590542280468e-07,1.9446701083421e-06,"ENSG00000248008",TRUE
"ENSG00000154889.17","MPPE1",391.054282141047,0.792429634892652,0.154080171341799,5.14296958519595,2.70429416858879e-07,1.95030709805996e-06,"ENSG00000154889",TRUE
"ENSG00000133863.9","TEX15",33.4311160207648,1.89438712448556,0.36836836450577,5.14264336197059,2.70899576356242e-07,1.95328312665439e-06,"ENSG00000133863",TRUE
"ENSG00000178904.19","DPY19L3",1180.6555986062,0.67252778959518,0.130875860717868,5.13866946819905,2.76690594721249e-07,1.99376879963755e-06,"ENSG00000178904",TRUE
"ENSG00000142657.21","PGD",1639.65754154478,0.716589617391843,0.139487347041759,5.13730910071228,2.78700342225287e-07,2.00782464999121e-06,"ENSG00000142657",TRUE
"ENSG00000165699.15","TSC1",1904.94164320798,0.592418252264786,0.115328593854486,5.1367855313684,2.79477591732779e-07,2.01299720864695e-06,"ENSG00000165699",TRUE
"ENSG00000290782.1","CFL1P1",41.3488391112465,1.87058011838445,0.364177290546539,5.13645459764165,2.79969949002851e-07,2.01611601181447e-06,"ENSG00000290782",TRUE
"ENSG00000136888.8","ATP6V1G1",1307.52549814547,1.01881180486804,0.198447974774353,5.1338987259834,2.83800848993094e-07,2.04240407597403e-06,"ENSG00000136888",TRUE
"ENSG00000121057.13","AKAP1",957.465606280168,0.728663083867593,0.141961802330224,5.13281088227252,2.85446691100864e-07,2.0533784843952e-06,"ENSG00000121057",TRUE
"ENSG00000236796.1","ENSG00000236796.1",57.5966918137337,1.57408632469937,0.306713049512718,5.13211396515457,2.86505924740218e-07,2.06012558246734e-06,"ENSG00000236796",TRUE
"ENSG00000164733.23","CTSB",6705.06725448566,0.873294525694866,0.170180351415991,5.13158257359673,2.87316128134365e-07,2.0655141249668e-06,"ENSG00000164733",TRUE
"ENSG00000287336.1","ENSG00000287336.1",33.886556399631,1.94523579917624,0.379347738682358,5.12784340281795,2.93080061694444e-07,2.10561411498242e-06,"ENSG00000287336",TRUE
"ENSG00000137414.7","FAM8A1",1345.50667385362,0.659740133922827,0.128736464643076,5.12473397301973,2.97958137782361e-07,2.14020766001083e-06,"ENSG00000137414",TRUE
"ENSG00000285793.1","ANAPC1P2",26.0376995420177,2.238629671087,0.436918738946266,5.12367511745087,2.99637095084762e-07,2.1518124409808e-06,"ENSG00000285793",TRUE
"ENSG00000081307.15","UBA5",1000.45818499394,0.701809625293325,0.137088135807163,5.11940454337008,3.06501858141587e-07,2.20018070949988e-06,"ENSG00000081307",TRUE
"ENSG00000280639.1","LINC02204",34.1009421057897,2.0941599377141,0.409258432340036,5.11696222296563,3.10495779194642e-07,2.22790887783768e-06,"ENSG00000280639",TRUE
"ENSG00000144821.11","MYH15",41.3675119237579,1.67722501702281,0.327863231361705,5.11562400595163,3.1270542361933e-07,2.24234279702373e-06,"ENSG00000144821",TRUE
"ENSG00000149646.12","CNBD2",24.4892665455238,2.29843372892866,0.449427488656417,5.11413695633067,3.15178627412191e-07,2.25912378475149e-06,"ENSG00000149646",TRUE
"ENSG00000169398.20","PTK2",6528.69621453641,0.596375388605677,0.116634103803133,5.11321619628766,3.16719455843025e-07,2.26873185914717e-06,"ENSG00000169398",TRUE
"ENSG00000248428.1","ENSG00000248428.1",44.7949732900789,1.72407912965474,0.337257951172805,5.11204887433879,3.18683345655376e-07,2.28135635094242e-06,"ENSG00000248428",TRUE
"ENSG00000126353.3","CCR7",15.616953715063,4.31375801902438,0.844499911935433,5.10806213009314,3.25479637440107e-07,2.3270663701464e-06,"ENSG00000126353",TRUE
"ENSG00000166860.3","ZBTB39",320.021129026286,0.766089362078788,0.149978297055364,5.10800147167953,3.2558411612931e-07,2.32732349677618e-06,"ENSG00000166860",TRUE
"ENSG00000001084.13","GCLC",807.473405447642,0.704387078179391,0.137912068252716,5.10750862563124,3.26434200403521e-07,2.33201006315724e-06,"ENSG00000001084",TRUE
"ENSG00000272627.1","ENSG00000272627.1",21.7470477036933,2.64791798922378,0.51849475777953,5.10693300075699,3.274297784531e-07,2.33854808967513e-06,"ENSG00000272627",TRUE
"ENSG00000184489.13","PTP4A3",29.6071985037674,2.19750492059767,0.4304492680125,5.1051426588414,3.30545055257325e-07,2.35980547225322e-06,"ENSG00000184489",TRUE
"ENSG00000054967.13","RELT",519.999746778245,0.807942180448085,0.15832652637067,5.10301210396386,3.34289612701292e-07,2.38503456505723e-06,"ENSG00000054967",TRUE
"ENSG00000159658.15","EFCAB14",2673.1194403898,0.593783216014376,0.116382971579886,5.10197675788679,3.36124038212377e-07,2.39711554272475e-06,"ENSG00000159658",TRUE
"ENSG00000233242.3","ENSG00000233242.3",22.2724741336157,2.47373729824198,0.484928114931857,5.10124536414969,3.37425774159953e-07,2.4058939329692e-06,"ENSG00000233242",TRUE
"ENSG00000120063.10","GNA13",4450.62522384838,0.599542674893481,0.117531037527835,5.10114338734986,3.37607658778386e-07,2.40668561456122e-06,"ENSG00000120063",TRUE
"ENSG00000232709.1","ENSG00000232709.1",39.3761304314463,1.84455998108405,0.361635788850638,5.10060131754794,3.3857607784401e-07,2.41308271342957e-06,"ENSG00000232709",TRUE
"ENSG00000164934.15","DCAF13",877.208275063282,0.794402926151108,0.155864527323702,5.09675254396581,3.45529514072194e-07,2.45954453772093e-06,"ENSG00000164934",TRUE
"ENSG00000183779.7","ZNF703",1361.60793844285,0.713762600310361,0.140084645734867,5.09522365257128,3.48329787828175e-07,2.47843867468526e-06,"ENSG00000183779",TRUE
"ENSG00000166839.18","ANKDD1A",216.669383804497,0.910736691355831,0.178761117552681,5.09471356984238,3.49268904598384e-07,2.48460024113046e-06,"ENSG00000166839",TRUE
"ENSG00000184831.14","APOO",256.18617262116,1.02652771071723,0.201630465834039,5.09113395374568,3.55928454214374e-07,2.5303846238497e-06,"ENSG00000184831",TRUE
"ENSG00000104783.15","KCNN4",527.265808865697,0.74808330445188,0.146962257213238,5.09030902653074,3.57480442922202e-07,2.54035474585384e-06,"ENSG00000104783",TRUE
"ENSG00000213401.10","MAGEA12",59.8615959802032,1.70333118101947,0.334777607168676,5.08794837093525,3.61957871510575e-07,2.5710968171207e-06,"ENSG00000213401",TRUE
"ENSG00000176746.6","MAGEB6",19.6273856201426,2.69557324427117,0.529912388043219,5.08682813441102,3.64101501684847e-07,2.5852424350399e-06,"ENSG00000176746",TRUE
"ENSG00000106459.15","NRF1",617.981106137502,0.701226061625143,0.137950744701871,5.08316256748438,3.712017323531e-07,2.63290466581125e-06,"ENSG00000106459",TRUE
"ENSG00000113594.10","LIFR",1141.1992970174,0.696126754864121,0.136976615385279,5.08208465296139,3.733149615509e-07,2.64734083798768e-06,"ENSG00000113594",TRUE
"ENSG00000164404.9","GDF9",35.7651076606497,1.78923524745502,0.352077331025409,5.08193822716151,3.73602920491822e-07,2.64882989005765e-06,"ENSG00000164404",TRUE
"ENSG00000285231.2","OOSP3",19.3957285855167,2.86991838683643,0.564740840723962,5.08183255023203,3.73810876440042e-07,2.64975122097565e-06,"ENSG00000285231",TRUE
"ENSG00000204128.6","C2orf72",53.3694106721432,1.55186576196395,0.305570990804542,5.0785768566513,3.80272596736198e-07,2.69443044762936e-06,"ENSG00000204128",TRUE
"ENSG00000171428.15","NAT1",40.3929003482391,1.775274533849,0.349594535003133,5.0780957826846,3.8123649966351e-07,2.70069685517625e-06,"ENSG00000171428",TRUE
"ENSG00000115904.15","SOS1",2703.73924773782,0.630177024359602,0.124121320857504,5.07710536760294,3.83228372397456e-07,2.71310991112897e-06,"ENSG00000115904",TRUE
"ENSG00000226833.7","LOC100505774",88.4898528469655,1.22522160682977,0.241344708603324,5.07664582298157,3.84155992766377e-07,2.71911039014134e-06,"ENSG00000226833",TRUE
"ENSG00000154727.11","GABPA",888.419968583572,0.741159987248793,0.146031537221004,5.07534195252031,3.86799750011922e-07,2.73668275534367e-06,"ENSG00000154727",TRUE
"ENSG00000235903.11","CPB2-AS1",43.460357397663,1.611329784567,0.31752361324141,5.07467702360116,3.88154726194703e-07,2.74512590867826e-06,"ENSG00000235903",TRUE
"ENSG00000289578.1","ENSG00000289578.1",11.208240997996,6.53328254377826,1.28757574914647,5.07409567795073,3.89343130348188e-07,2.75238448525853e-06,"ENSG00000289578",TRUE
"ENSG00000173588.16","CEP83",236.300316978101,0.814164256730306,0.160469448380348,5.07364027824511,3.90276523780112e-07,2.75783502387411e-06,"ENSG00000173588",TRUE
"ENSG00000188883.5","KLRG2",26.9180677129222,2.24799523361981,0.443086136340743,5.0734948562937,3.90575037180289e-07,2.7593703957862e-06,"ENSG00000188883",TRUE
"ENSG00000164715.6","LMTK2",2145.93391817397,0.580278803499207,0.114378554150909,5.07331822654092,3.90937908405465e-07,2.76135971568244e-06,"ENSG00000164715",TRUE
"ENSG00000109572.16","CLCN3",1893.60014776923,0.704781319338553,0.138965730381209,5.07161958135439,3.94444283516489e-07,2.78496849355396e-06,"ENSG00000109572",TRUE
"ENSG00000178980.16","SELENOW",515.516954567058,1.05744690463416,0.208579586143797,5.06975262624765,3.983330920891e-07,2.81067271958507e-06,"ENSG00000178980",TRUE
"ENSG00000093217.11","XYLB",133.519780823132,1.0056374294527,0.198392164765265,5.0689372266418,4.00043127239222e-07,2.82215263677298e-06,"ENSG00000093217",TRUE
"ENSG00000213988.11","ZNF90",187.249999901942,0.891636106722496,0.175983899954558,5.06657772076158,4.05031422643325e-07,2.85615681219607e-06,"ENSG00000213988",TRUE
"ENSG00000289272.1","ENSG00000289272.1",75.5871434279404,1.26847627738719,0.250404658796289,5.06570558025891,4.06890387184458e-07,2.8686701269991e-06,"ENSG00000289272",TRUE
"ENSG00000287093.1","ENSG00000287093.1",34.4893116523256,1.83868079589534,0.363085795151151,5.06403946519007,4.10464617409679e-07,2.89326875371902e-06,"ENSG00000287093",TRUE
"ENSG00000181666.19","ZNF875",964.228859961063,0.626470727337476,0.123714632095976,5.06383696676614,4.10901085916445e-07,2.89574441626759e-06,"ENSG00000181666",TRUE
"ENSG00000198873.12","GRK5",335.027336893333,0.807755564854858,0.159591219830981,5.06140353905642,4.16181287170599e-07,2.93173910464764e-06,"ENSG00000198873",TRUE
"ENSG00000066735.16","KIF26A",10.4392945498908,6.45904673756572,1.27689196576413,5.05841285773963,4.22760361871981e-07,2.97684991129093e-06,"ENSG00000066735",TRUE
"ENSG00000081087.16","OSTM1",2428.13827495253,0.744294619261465,0.147256126840248,5.05442208234174,4.31695952415404e-07,3.03662209808375e-06,"ENSG00000081087",TRUE
"ENSG00000110944.9","IL23A",56.6408074834923,1.51350967520209,0.299583306847803,5.05204943201657,4.37094536769202e-07,3.07268775351329e-06,"ENSG00000110944",TRUE
"ENSG00000146700.9","SSC4D",27.863092494484,2.18152858520128,0.431822252102749,5.05191331520868,4.37406216053208e-07,3.07360660879093e-06,"ENSG00000146700",TRUE
"ENSG00000286496.1","LOC124904601",34.1755591563994,1.88027558115343,0.37233474326881,5.04996005649667,4.4190245614257e-07,3.10263386321844e-06,"ENSG00000286496",TRUE
"ENSG00000154252.12","GAL3ST2",19.6346439700403,2.68731619940091,0.532227349954616,5.0491884711112,4.436908389492e-07,3.11454648014598e-06,"ENSG00000154252",TRUE
"ENSG00000147383.11","NSDHL",268.892103327903,0.807944011347239,0.160077338061516,5.04721043672498,4.48307482565106e-07,3.14500383473183e-06,"ENSG00000147383",TRUE
"ENSG00000267591.1","ENSG00000267591.1",15.298792379647,4.29196478175431,0.850412222068222,5.04692273979336,4.48982802341732e-07,3.14909102414701e-06,"ENSG00000267591",TRUE
"ENSG00000180979.10","LRRC57",509.341534700558,0.722191951840711,0.14311496032617,5.04623660723364,4.50597345512962e-07,3.15976272344845e-06,"ENSG00000180979",TRUE
"ENSG00000273328.5","ENSG00000273328.5",17.4302115667799,3.29129317579682,0.652264667797584,5.04594735586414,4.51279661754859e-07,3.16389423126709e-06,"ENSG00000273328",TRUE
"ENSG00000186577.14","SMIM29",355.845782339797,0.950277934645474,0.188329392302448,5.04582913494126,4.51558820396673e-07,3.16519810384527e-06,"ENSG00000186577",TRUE
"ENSG00000287200.1","LOC124902947",15.6887019932059,3.59121198498909,0.711899412764839,5.04454972232906,4.54590612092932e-07,3.18513488275015e-06,"ENSG00000287200",TRUE
"ENSG00000172927.9","MYEOV",15.9045910685773,5.32117921753711,1.05506902083571,5.04344181513572,4.5723184712297e-07,3.20165973677037e-06,"ENSG00000172927",TRUE
"ENSG00000130513.7","GDF15",513.553379725565,0.947490362815016,0.18793622347926,5.04155263564491,4.61769801381746e-07,3.23210315543687e-06,"ENSG00000130513",TRUE
"ENSG00000153015.17","CWC27",947.691326341862,0.690469706552554,0.137006431551947,5.03968827398266,4.66290715345367e-07,3.2617304404554e-06,"ENSG00000153015",TRUE
"ENSG00000246145.1","RRS1-DT",39.1822209109215,1.80746474188169,0.358655216314587,5.03956072479456,4.66601566362742e-07,3.26323286106848e-06,"ENSG00000246145",TRUE
"ENSG00000131446.17","MGAT1",1776.47907644113,0.632503782313271,0.125584190967579,5.03649207308713,4.74140736053432e-07,3.31527635287422e-06,"ENSG00000131446",TRUE
"ENSG00000147408.16","CSGALNACT1",37.948885735621,1.82141544391429,0.361664619586423,5.03620023987182,4.74863809242334e-07,3.31828304306595e-06,"ENSG00000147408",TRUE
"ENSG00000277973.1","ENSG00000277973.1",16.0566964685612,4.68986994079103,0.931484375138736,5.03483479268508,4.78261121998872e-07,3.33996171711712e-06,"ENSG00000277973",TRUE
"ENSG00000167693.17","NXN",731.549768002184,0.681527093322245,0.135421389947844,5.0326399218375,4.83771269569872e-07,3.37566608150153e-06,"ENSG00000167693",TRUE
"ENSG00000239774.1","ENSG00000239774.1",22.4838225395429,2.39733149670211,0.476597656326136,5.03009501805357,4.90236827452879e-07,3.41937670532226e-06,"ENSG00000239774",TRUE
"ENSG00000265735.2","ENSG00000265735.2",307.908983706346,0.899532471972557,0.178839616112637,5.02982779501167,4.9092054649398e-07,3.42344264489992e-06,"ENSG00000265735",TRUE
"ENSG00000176463.14","SLCO3A1",1174.23597460678,0.603343531876299,0.119986547920723,5.02842645556348,4.94521108333283e-07,3.44642860235227e-06,"ENSG00000176463",TRUE
"ENSG00000169955.8","ZNF747",50.6934752301877,1.53668249075787,0.305693848693654,5.02686755826034,4.98556418487954e-07,3.47383885604079e-06,"ENSG00000169955",TRUE
"ENSG00000214866.9","DCDC2C",15.5537758702859,5.26111945741624,1.0467574833753,5.02611114892786,5.00525859138418e-07,3.4868462639897e-06,"ENSG00000214866",TRUE
"ENSG00000169738.8","DCXR",838.40192205977,0.943392455535153,0.187711818307974,5.02574885288977,5.01471813962617e-07,3.49271982298179e-06,"ENSG00000169738",TRUE
"ENSG00000253931.1","ENSG00000253931.1",15.1714452586031,3.86946890388789,0.770292591186827,5.02337546558251,5.07711504753283e-07,3.53472932844015e-06,"ENSG00000253931",TRUE
"ENSG00000163520.14","FBLN2",24.8422471667841,2.33623840415656,0.465176791765944,5.02225916148467,5.10672119397069e-07,3.55388456293375e-06,"ENSG00000163520",TRUE
"ENSG00000186063.13","AIDA",1078.41809834073,0.820085685770564,0.163407833483746,5.01864364937031,5.20375746473229e-07,3.61844899819911e-06,"ENSG00000186063",TRUE
"ENSG00000168280.18","KIF5C",992.35606485892,0.623669684451897,0.124294677188266,5.01767009304222,5.23018896436681e-07,3.63533985556808e-06,"ENSG00000168280",TRUE
"ENSG00000160972.10","PPP1R16A",604.72016335811,0.7936490088202,0.158190895279521,5.01703342292763,5.24754415691407e-07,3.64665670871639e-06,"ENSG00000160972",TRUE
"ENSG00000287619.1","ENSG00000287619.1",33.3001814914585,1.91482241614846,0.381745675219707,5.01596361254496,5.2768315801208e-07,3.6655095115244e-06,"ENSG00000287619",TRUE
"ENSG00000251521.3","ENSG00000251521.3",20.1978174818489,2.66512188233863,0.531519747813349,5.01415402400915,5.32673051259664e-07,3.69790276010388e-06,"ENSG00000251521",TRUE
"ENSG00000171530.15","TBCA",805.340092879482,1.08697481900145,0.216845527252148,5.01266884669251,5.36802353665192e-07,3.72352508664473e-06,"ENSG00000171530",TRUE
"ENSG00000108506.14","INTS2",1190.50667067139,0.605702585547906,0.12084010310307,5.01243022799537,5.37468666777623e-07,3.72738580504334e-06,"ENSG00000108506",TRUE
"ENSG00000247315.4","ZCCHC3",434.086769447293,0.807258210748938,0.161058642530205,5.01220051322328,5.38110870121859e-07,3.7310777783832e-06,"ENSG00000247315",TRUE
"ENSG00000261455.1","LINC01003",132.915836697578,1.10880740930422,0.221256537573594,5.01141083316199,5.40324191731162e-07,3.74565962137227e-06,"ENSG00000261455",TRUE
"ENSG00000108830.11","RND2",233.030095999715,0.928323037358975,0.18532496838483,5.00916333859181,5.46671634436317e-07,3.7865705706633e-06,"ENSG00000108830",TRUE
"ENSG00000140262.18","TCF12",4482.17179367473,0.614436990092207,0.122717637646413,5.00691670632208,5.53088464025416e-07,3.82867514693608e-06,"ENSG00000140262",TRUE
"ENSG00000173662.21","TAS1R1",27.2480434681237,2.06121709025696,0.411824959502176,5.00508053894697,5.58386795375129e-07,3.86377727954826e-06,"ENSG00000173662",TRUE
"ENSG00000168505.7","GBX2",16.010153048594,3.27941753428609,0.655216264596659,5.00509177119535,5.58354236029083e-07,3.86377727954826e-06,"ENSG00000168505",TRUE
"ENSG00000223581.2","LINC02665",14.7982501559219,4.63887392855017,0.927145468066907,5.00339384522063,5.63296910338925e-07,3.8961656384428e-06,"ENSG00000223581",TRUE
"ENSG00000164434.12","FABP7",538.177163704984,1.11233877737562,0.22238574755425,5.00184382141786,5.67845850627449e-07,3.9260305015496e-06,"ENSG00000164434",TRUE
"ENSG00000187492.9","CDHR4",19.4973339067618,2.75699766242915,0.551268821938946,5.0011855427124,5.69788433001686e-07,3.93785828935936e-06,"ENSG00000187492",TRUE
"ENSG00000276746.1","ENSG00000276746.1",15.227976284884,5.20926016812427,1.04191366780283,4.99970422607998,5.74183260091497e-07,3.96661724197437e-06,"ENSG00000276746",TRUE
"ENSG00000166902.5","MRPL16",492.196815104103,0.908502227238723,0.181733131920949,4.99910070131795,5.75983174051692e-07,3.97824246770799e-06,"ENSG00000166902",TRUE
"ENSG00000156931.16","VPS8",2981.08613293697,0.585293536615355,0.117087831519754,4.99875630984427,5.77012701550683e-07,3.98454308726847e-06,"ENSG00000156931",TRUE
"ENSG00000178295.15","GEN1",1109.56512308644,0.675745869485042,0.135199442366783,4.99814095129037,5.78856679304451e-07,3.99565203873473e-06,"ENSG00000178295",TRUE
"ENSG00000104218.16","CSPP1",2273.81591655672,0.679397474339139,0.135936334150087,4.99790934180274,5.79552188537442e-07,3.99964013414056e-06,"ENSG00000104218",TRUE
"ENSG00000136444.10","RSAD1",587.048000628028,0.770358013195784,0.154194565817208,4.99601272660294,5.85277997442465e-07,4.03751482882324e-06,"ENSG00000136444",TRUE
"ENSG00000138621.12","PPCDC",233.556602739528,0.867858462511013,0.173890815061252,4.99082405361844,6.01222441312301e-07,4.14498150730591e-06,"ENSG00000138621",TRUE
"ENSG00000198690.10","FAN1",966.15025020784,0.621518898071345,0.124559487565249,4.98973550887299,6.04620199801049e-07,4.16671514441916e-06,"ENSG00000198690",TRUE
"ENSG00000006327.14","TNFRSF12A",1746.40776649867,1.04542817107102,0.209625758024484,4.9871169503364,6.12869694043471e-07,4.22270948626138e-06,"ENSG00000006327",TRUE
"ENSG00000104938.18","CLEC4M",17.0457182329581,3.07672619403238,0.617478294970158,4.98272768305333,6.26941530782738e-07,4.31878927552789e-06,"ENSG00000104938",TRUE
"ENSG00000249647.2","LINC02900",41.9924103596922,1.78434540172392,0.358159573153368,4.98198438761217,6.29355137620402e-07,4.33453676291359e-06,"ENSG00000249647",TRUE
"ENSG00000108312.16","UBTF",1383.36116348294,0.681628633264413,0.136853504752458,4.98071740652422,6.33489898063476e-07,4.36212950687617e-06,"ENSG00000108312",TRUE
"ENSG00000151611.17","MMAA",102.201863623292,1.11263636906772,0.223447587465508,4.979406498356,6.37795567120235e-07,4.38910855428285e-06,"ENSG00000151611",TRUE
"ENSG00000072071.17","ADGRL1",2428.11080535673,0.700584296386402,0.140727939564198,4.97828859397749,6.41489585443573e-07,4.41363545439484e-06,"ENSG00000072071",TRUE
"ENSG00000286042.1","LCAL1",14.5306231346823,4.11562286496856,0.827230067259513,4.9751852934976,6.51852563525042e-07,4.48378053075462e-06,"ENSG00000286042",TRUE
"ENSG00000120899.18","PTK2B",200.294092223977,0.881887264436062,0.177288404410226,4.97430876751235,6.54808681842061e-07,4.50071657321148e-06,"ENSG00000120899",TRUE
"ENSG00000188981.11","MSANTD1",50.57976939229,1.52627737378214,0.30686647142137,4.97375085232544,6.5669699687658e-07,4.51278243777133e-06,"ENSG00000188981",TRUE
"ENSG00000152229.18","PSTPIP2",45.9101568090695,1.55890140716744,0.313455499665414,4.97327821279713,6.58300793560627e-07,4.52288862371913e-06,"ENSG00000152229",TRUE
"ENSG00000004660.15","CAMKK1",579.072232011085,0.787381586637956,0.158456440234734,4.96907279673546,6.72738119938273e-07,4.61647847637642e-06,"ENSG00000004660",TRUE
"ENSG00000110651.13","CD81",3192.6601828498,0.712037878527307,0.143315480907712,4.96832494310804,6.75337277874617e-07,4.63337843967784e-06,"ENSG00000110651",TRUE
"ENSG00000286997.1","ENSG00000286997.1",202.122045335061,1.27863281560604,0.257383201566681,4.96781766573363,6.77105820586577e-07,4.64457401326431e-06,"ENSG00000286997",TRUE
"ENSG00000214253.9","FIS1",729.869835922549,0.863467836880969,0.173855060330823,4.96659594053751,6.81383509627577e-07,4.67297295679983e-06,"ENSG00000214253",TRUE
"ENSG00000224186.8","PITX1-AS1",92.037444657528,1.17692780532674,0.236979781972244,4.96636377809054,6.82199331054214e-07,4.67762351175809e-06,"ENSG00000224186",TRUE
"ENSG00000104870.13","FCGRT",720.684338678694,0.820384690043198,0.165205360240942,4.96584789286931,6.8401552832832e-07,4.6891300638257e-06,"ENSG00000104870",TRUE
"ENSG00000226519.4","ENSG00000226519.4",15.3906603302861,3.40394646454863,0.685569447479193,4.9651373424892,6.8652468274064e-07,4.70538144135069e-06,"ENSG00000226519",TRUE
"ENSG00000223656.1","HMGB3P10",16.2997369718938,6.06845954315847,1.22247605363021,4.96407232283844,6.90302184953903e-07,4.73031765554048e-06,"ENSG00000223656",TRUE
"ENSG00000084710.14","EFR3B",376.155102506135,0.771689699415759,0.155469231943087,4.96361685055633,6.91923799771096e-07,4.73972719947992e-06,"ENSG00000084710",TRUE
"ENSG00000170703.16","TTLL6",45.3826630852166,1.53700285130327,0.309654342038733,4.96360826456945,6.91954403621671e-07,4.73972719947992e-06,"ENSG00000170703",TRUE
"ENSG00000106689.11","LHX2",49.2090598009272,1.5376748734618,0.309803684062307,4.96338472576894,6.92751643435216e-07,4.74423141617085e-06,"ENSG00000106689",TRUE
"ENSG00000174792.11","ODAPH",31.084954825128,1.99512674772703,0.40210934222362,4.96165231251332,6.98960287440011e-07,4.78482125025439e-06,"ENSG00000174792",TRUE
"ENSG00000125846.17","ZNF133",454.612086698076,0.696345254782462,0.140359381287088,4.96115933539328,7.00736801505206e-07,4.79538259366958e-06,"ENSG00000125846",TRUE
"ENSG00000229635.1","LOC100421273",20.6267969105215,2.61310781364572,0.526732249503427,4.96097935167099,7.01386482286516e-07,4.79852890842062e-06,"ENSG00000229635",TRUE
"ENSG00000197008.10","ZNF138",404.199832747646,0.782263175243703,0.157709428434459,4.96015477964144,7.04370337882418e-07,4.81700254422991e-06,"ENSG00000197008",TRUE
"ENSG00000153551.14","CMTM7",339.587065598005,0.824689658795486,0.166326887459871,4.95824620655189,7.11323829401378e-07,4.86161928311992e-06,"ENSG00000153551",TRUE
"ENSG00000171094.18","ALK",556.002716645047,0.771471011279066,0.155676785604117,4.95559442780956,7.21094911668721e-07,4.9274093662368e-06,"ENSG00000171094",TRUE
"ENSG00000106070.20","GRB10",5125.19973309259,0.551997247423472,0.111400630520554,4.95506394213474,7.23065069173724e-07,4.93987817170013e-06,"ENSG00000106070",TRUE
"ENSG00000212443.1","SNORA53",192.889088635845,0.926166736339061,0.186959631088627,4.95383271215388,7.27657710144964e-07,4.96925554849299e-06,"ENSG00000212443",TRUE
"ENSG00000274588.2","DGKK",9.53927543360008,6.31769690414362,1.27566328587068,4.95247999540223,7.32735911048571e-07,5.00292933195937e-06,"ENSG00000274588",TRUE
"ENSG00000156650.14","KAT6B",2487.30561117052,0.58807255670607,0.118757856913582,4.95186231875169,7.35066054463467e-07,5.01783033320238e-06,"ENSG00000156650",TRUE
"ENSG00000247287.3","PRKCH-AS1",17.4231762306316,3.0781810026712,0.621670477188887,4.95146724127923,7.36560199125893e-07,5.02600981195426e-06,"ENSG00000247287",TRUE
"ENSG00000159588.15","CCDC17",97.2843908896172,1.32836768505159,0.268407214530932,4.94907593066395,7.45666549455599e-07,5.08304261527349e-06,"ENSG00000159588",TRUE
"ENSG00000124635.9","H2BC11",1198.92409004393,0.741183957339682,0.149776381920352,4.94860369730276,7.47477640888384e-07,5.09436607257155e-06,"ENSG00000124635",TRUE
"ENSG00000034510.6","TMSB10",4160.11626203757,0.821010073825323,0.165913039725285,4.94843609148946,7.4812145467511e-07,5.09773110780424e-06,"ENSG00000034510",TRUE
"ENSG00000226469.1","ADAM1B",25.8696798118411,2.16084195573949,0.437187803076373,4.94259432796209,7.70897855332551e-07,5.24766700399521e-06,"ENSG00000226469",TRUE
"ENSG00000103343.13","ZNF174",159.224339282852,0.913097189197972,0.18475629797664,4.94217084450036,7.72574686410378e-07,5.25697454887575e-06,"ENSG00000103343",TRUE
"ENSG00000134490.14","TMEM241",208.076856106246,0.874778741254194,0.177007105788644,4.94205437322233,7.73036483410707e-07,5.25906334237831e-06,"ENSG00000134490",TRUE
"ENSG00000156384.15","SFR1",248.445824687158,1.12254258696048,0.227174089327058,4.94133195509096,7.75906744139369e-07,5.27647653351873e-06,"ENSG00000156384",TRUE
