"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","is_significant"
"ENSG00000127990.19","SGCE",2375.27990838427,-1.10240965939499,0.140053500901764,-7.87134668035351,3.5084392357975e-15,5.23384558460998e-14,"ENSG00000127990",TRUE
"ENSG00000173124.15","ACSM6",60.4425620730058,-2.2400896477555,0.28462153587864,-7.87041514915673,3.53466332596341e-15,5.27065161792472e-14,"ENSG00000173124",TRUE
"ENSG00000100292.18","HMOX1",470.349155783744,-1.39156728134048,0.176864575989349,-7.86798189267865,3.60407727665416e-15,5.36708886161283e-14,"ENSG00000100292",TRUE
"ENSG00000142611.17","PRDM16",412.916089426814,-1.2620412372427,0.16040600390875,-7.8677930157816,3.6095211935646e-15,5.37284031126215e-14,"ENSG00000142611",TRUE
"ENSG00000100987.15","VSX1",29.410924244866,-3.60626686358205,0.458546600906831,-7.86455914502522,3.70399553716332e-15,5.51105214219726e-14,"ENSG00000100987",TRUE
"ENSG00000161048.12","NAPEPLD",1118.51400544294,-1.01363606229471,0.128907276973681,-7.86329589835071,3.74155766059764e-15,5.56450221607621e-14,"ENSG00000161048",TRUE
"ENSG00000132846.6","ZBED3",251.508523962618,-1.37559197083255,0.174951727373092,-7.86269442141057,3.75957388009706e-15,5.58884925860555e-14,"ENSG00000132846",TRUE
"ENSG00000278886.1","ENSG00000278886.1",37.5940592605552,-2.99582766336816,0.381051293185894,-7.86200628876141,3.78029049505944e-15,5.6171875562633e-14,"ENSG00000278886",TRUE
"ENSG00000263528.8","IKBKE",451.995712869618,-1.20485946409574,0.153305183434155,-7.85922195914031,3.86526783307603e-15,5.74094524503396e-14,"ENSG00000263528",TRUE
"ENSG00000229023.1","ENSG00000229023.1",127.16662192806,-1.92913155872321,0.245476108293784,-7.85873449001577,3.88033756090285e-15,5.7608088404173e-14,"ENSG00000229023",TRUE
"ENSG00000136122.18","BORA",91.7210453748002,-1.87598382770116,0.238838520449867,-7.85461166049609,4.01012679386052e-15,5.94829637265739e-14,"ENSG00000136122",TRUE
"ENSG00000181827.16","RFX7",1677.28293397345,-0.927890575345347,0.118137183779088,-7.85434818795464,4.01856484736319e-15,5.95821085705948e-14,"ENSG00000181827",TRUE
"ENSG00000188153.14","COL4A5",1385.67487969996,-0.921766997749912,0.117464133420933,-7.84722085716799,4.25357797389987e-15,6.30390648418111e-14,"ENSG00000188153",TRUE
"ENSG00000067992.17","PDK3",1840.48452185131,-1.00353345462592,0.127933084421112,-7.84420589221961,4.35701748446975e-15,6.4543903145429e-14,"ENSG00000067992",TRUE
"ENSG00000272668.2","LOC107985216",41.8999544179796,-2.68868721262503,0.342928784250123,-7.84036609380673,4.49234762528507e-15,6.64906597541103e-14,"ENSG00000272668",TRUE
"ENSG00000151014.6","NOCT",857.269335413696,-1.04936811232706,0.134004758611978,-7.83082722730462,4.8467033068284e-15,7.16729725408564e-14,"ENSG00000151014",TRUE
"ENSG00000204706.14","MAMDC2-AS1",102.228816463578,-1.79819145702914,0.229806109852351,-7.8248200545428,5.08383565297319e-15,7.50816215044318e-14,"ENSG00000204706",TRUE
"ENSG00000112182.16","BACH2",79.2413204769811,-1.9437976180316,0.248530337486178,-7.82116838407992,5.23352826460864e-15,7.7225233749881e-14,"ENSG00000112182",TRUE
"ENSG00000258289.10","CHURC1",316.665878617726,-1.49470211270689,0.191130317074421,-7.82032979166199,5.26851252201167e-15,7.77077001075521e-14,"ENSG00000258289",TRUE
"ENSG00000163755.9","HPS3",556.534296537534,-1.20654439212879,0.154354331722038,-7.81671870603248,5.42180771872146e-15,7.98646854247748e-14,"ENSG00000163755",TRUE
"ENSG00000213963.7","LOC100130691",334.149771352341,-1.55481131721294,0.199002604639893,-7.81301993522376,5.58337611942517e-15,8.21733622290443e-14,"ENSG00000213963",TRUE
"ENSG00000177453.7","NIM1K",229.436437572912,-1.36855093634403,0.175251455703108,-7.80907029190379,5.7611364956279e-15,8.47528300058417e-14,"ENSG00000177453",TRUE
"ENSG00000140525.20","FANCI",979.156875740338,-1.08441166792919,0.1389329573847,-7.80528744469536,5.93660802487813e-15,8.72586332276331e-14,"ENSG00000140525",TRUE
"ENSG00000230001.1","ENSG00000230001.1",96.022892626052,-1.99628547730808,0.255977340184111,-7.79868044519978,6.25578534606428e-15,9.18308196348796e-14,"ENSG00000230001",TRUE
"ENSG00000235121.1","ENSG00000235121.1",80.0771356868853,-1.98959774773657,0.255286301200584,-7.79359385278294,6.51296642000254e-15,9.54822802566449e-14,"ENSG00000235121",TRUE
"ENSG00000115392.13","FANCL",1339.6631574933,-1.21071253906337,0.155442158010598,-7.78882997095822,6.7632545601048e-15,9.90660762818627e-14,"ENSG00000115392",TRUE
"ENSG00000177239.16","MAN1B1",1359.53475388785,-1.06137303047088,0.136416305453067,-7.78039712295269,7.22972383358245e-15,1.05761954857506e-13,"ENSG00000177239",TRUE
"ENSG00000151725.12","CENPU",166.295978422913,-1.97185313187641,0.253640586429712,-7.77420191158106,7.59245534190278e-15,1.10972686339825e-13,"ENSG00000151725",TRUE
"ENSG00000235904.3","ENSG00000235904.3",29.3734778661801,-3.53536830910142,0.454900495142136,-7.77173985707967,7.74153160829949e-15,1.13102944374502e-13,"ENSG00000235904",TRUE
"ENSG00000120539.15","MASTL",299.793115374634,-1.3888990821611,0.178735607410924,-7.77069047561372,7.80594336005095e-15,1.13994963049962e-13,"ENSG00000120539",TRUE
"ENSG00000184575.12","XPOT",1241.12208546247,-1.21429670256521,0.156291877781828,-7.76941655445639,7.88484664909017e-15,1.15097752890544e-13,"ENSG00000184575",TRUE
"ENSG00000128245.15","YWHAH",375.63646223397,-1.44367893830924,0.185825315620257,-7.76901109243624,7.91012417406705e-15,1.1540712936795e-13,"ENSG00000128245",TRUE
"ENSG00000150768.17","DLAT",560.415261329695,-1.1626613713622,0.149748524657615,-7.76409232759058,8.22319816648791e-15,1.19830800222763e-13,"ENSG00000150768",TRUE
"ENSG00000185760.18","KCNQ5",180.373502839418,-1.4214768038164,0.183113409773063,-7.76282198872312,8.30601565011749e-15,1.20882064954238e-13,"ENSG00000185760",TRUE
"ENSG00000176014.13","TUBB6",881.005887912727,-1.2489367649932,0.160957064312489,-7.7594405087338,8.5304868950486e-15,1.24042627932796e-13,"ENSG00000176014",TRUE
"ENSG00000182253.15","SYNM",1505.55866846013,-0.998573719416639,0.12877783297207,-7.75423608528354,8.88768500671072e-15,1.2912612673565e-13,"ENSG00000182253",TRUE
"ENSG00000086589.12","RBM22",548.601071464273,-1.27630492294346,0.164786192217524,-7.74521764092156,9.54182657959574e-15,1.38275070501582e-13,"ENSG00000086589",TRUE
"ENSG00000144452.15","ABCA12",97.4646284445101,-1.93155005193051,0.249572040158282,-7.73944890102871,9.98486575573345e-15,1.44633654580279e-13,"ENSG00000144452",TRUE
"ENSG00000161800.13","RACGAP1",666.157108234683,-1.21355950600788,0.156817097290155,-7.73869384766419,1.00443318747379e-14,1.45371054589305e-13,"ENSG00000161800",TRUE
"ENSG00000198961.10","PJA2",3765.38620970851,-0.890082195911385,0.115024222475226,-7.73821527985628,1.00822029910022e-14,1.45857014990784e-13,"ENSG00000198961",TRUE
"ENSG00000251320.1","ENSG00000251320.1",65.6135990785907,-8.10551700942488,1.04786705057339,-7.73525325086761,1.03197469067092e-14,1.49166452309403e-13,"ENSG00000251320",TRUE
"ENSG00000182013.18","PNMA8A",236.588155952174,-1.45412351869758,0.188138361979757,-7.72901126275373,1.08385085916401e-14,1.56531658095592e-13,"ENSG00000182013",TRUE
"ENSG00000206527.10","HACD2",1636.89588107821,-1.01061635323756,0.130807749020762,-7.72596700733042,1.1100738044595e-14,1.60182612531352e-13,"ENSG00000206527",TRUE
"ENSG00000115363.14","EVA1A",805.500165180987,-1.23060923554926,0.159312521307644,-7.72449789538426,1.12295096333878e-14,1.61903218687146e-13,"ENSG00000115363",TRUE
"ENSG00000165572.8","KBTBD6",295.264114737464,-1.16513053761728,0.150942326731905,-7.71904450424117,1.17204978354057e-14,1.68910424468843e-13,"ENSG00000165572",TRUE
"ENSG00000144228.9","SPOPL",876.05185431693,-0.976295560822191,0.126571715648234,-7.71337858400762,1.225299222998e-14,1.76509601385904e-13,"ENSG00000144228",TRUE
"ENSG00000121989.15","ACVR2A",530.872744283585,-1.05017888546114,0.136333562356729,-7.70301066961967,1.32897258998221e-14,1.91039106798627e-13,"ENSG00000121989",TRUE
"ENSG00000274578.1","ENSG00000274578.1",56.6676205496243,-2.24999902435122,0.292280652415243,-7.69807719313094,1.38128923396064e-14,1.98391681603278e-13,"ENSG00000274578",TRUE
"ENSG00000177731.16","FLII",3131.71868772317,-0.924425509677075,0.120268574648544,-7.68634294019438,1.51400343731802e-14,2.17269407515076e-13,"ENSG00000177731",TRUE
"ENSG00000179841.8","AKAP5",134.705684278837,-1.48528843197759,0.193544530773972,-7.67414313407883,1.66528050256078e-14,2.38550139959443e-13,"ENSG00000179841",TRUE
"ENSG00000107819.15","SFXN3",835.665949041085,-1.13038436426665,0.147337357310114,-7.6720825247831,1.69226011958743e-14,2.42236374808874e-13,"ENSG00000107819",TRUE
"ENSG00000129682.16","FGF13",236.206935476906,-1.27426992777788,0.166109435448953,-7.6712675853352,1.70304840659711e-14,2.43677962406447e-13,"ENSG00000129682",TRUE
"ENSG00000162745.11","OLFML2B",310.13941349431,-1.24681028522393,0.162544932627231,-7.6705577040859,1.71250103825423e-14,2.44927306389136e-13,"ENSG00000162745",TRUE
"ENSG00000105708.9","ZNF14",175.459458522521,-1.44187195145326,0.188012973409829,-7.66900243798752,1.73339142864994e-14,2.47810774614399e-13,"ENSG00000105708",TRUE
"ENSG00000081041.9","CXCL2",76.3675210493774,-2.29449958299936,0.299232203167712,-7.66795671959596,1.74757830254036e-14,2.49733865295292e-13,"ENSG00000081041",TRUE
"ENSG00000148019.14","CEP78",366.196619614822,-1.15002696098597,0.150024995464573,-7.6655690435101,1.78040058661139e-14,2.54210370433021e-13,"ENSG00000148019",TRUE
"ENSG00000135164.19","DMTF1",1824.97369412681,-0.905759251895966,0.118164283853744,-7.66525402055546,1.7847760981647e-14,2.54728044127977e-13,"ENSG00000135164",TRUE
"ENSG00000173207.13","CKS1B",122.799338775949,-2.01814909464088,0.26331680493524,-7.66433838181055,1.79755401186534e-14,2.56443992755321e-13,"ENSG00000173207",TRUE
"ENSG00000279801.1","LOC112268198",141.187577926954,-1.78144903382314,0.232441090621035,-7.66408826022748,1.80106012844592e-14,2.56836315881826e-13,"ENSG00000279801",TRUE
"ENSG00000131351.15","HAUS8",114.58589378082,-1.77242179134549,0.231311648415102,-7.66248394099367,1.82370942339334e-14,2.59847993682152e-13,"ENSG00000131351",TRUE
"ENSG00000139144.11","PIK3C2G",29.5396815326872,-3.76055269609927,0.490980084946963,-7.65927745624446,1.86982050795654e-14,2.66194731828449e-13,"ENSG00000139144",TRUE
"ENSG00000133056.14","PIK3C2B",215.442255271997,-1.29449235441747,0.169026612564713,-7.65851208147398,1.88099548568287e-14,2.67561367913216e-13,"ENSG00000133056",TRUE
"ENSG00000139973.18","SYT16",53.75750335654,-2.38276513609918,0.311265453406285,-7.65509024539588,1.93176536781506e-14,2.74438335482819e-13,"ENSG00000139973",TRUE
"ENSG00000067177.15","PHKA1",438.604228220148,-1.12053404985211,0.146414055604031,-7.65318633671711,1.96059492436193e-14,2.78417593606714e-13,"ENSG00000067177",TRUE
"ENSG00000153976.3","HS3ST3A1",1732.85272607293,-0.939793740746302,0.122971340866761,-7.64238020112804,2.13242383269793e-14,3.02060770429871e-13,"ENSG00000153976",TRUE
"ENSG00000176444.19","CLK2",312.981066215377,-1.24582964036202,0.163110992835554,-7.63792567689202,2.20749219375331e-14,3.12433728489219e-13,"ENSG00000176444",TRUE
"ENSG00000247828.10","TMEM161B-DT",4224.34551936644,-0.951671995833774,0.124620750999546,-7.63654518369291,2.23127975526663e-14,3.15537513434209e-13,"ENSG00000247828",TRUE
"ENSG00000280649.2","ENSG00000280649.2",39.4138806131579,-2.61459915369803,0.342473526922638,-7.63445623722225,2.26775503180235e-14,3.20562226051862e-13,"ENSG00000280649",TRUE
"ENSG00000205726.15","ITSN1",1100.35714400081,-0.956312369658402,0.125393113938923,-7.62651424482691,2.41186288588548e-14,3.40507724471147e-13,"ENSG00000205726",TRUE
"ENSG00000091622.16","PITPNM3",304.814056831582,-1.29451547924539,0.169787481566671,-7.62432817367086,2.45308574598325e-14,3.46039936127737e-13,"ENSG00000091622",TRUE
"ENSG00000166401.15","SERPINB8",142.587919304433,-1.92112397974298,0.252202947139104,-7.61737323665523,2.58889943569128e-14,3.64895170255442e-13,"ENSG00000166401",TRUE
"ENSG00000151967.18","SCHIP1",278.467486156619,-1.28014067286966,0.168162274443325,-7.61253186606425,2.68777897005179e-14,3.78204126158737e-13,"ENSG00000151967",TRUE
"ENSG00000250453.2","ENSG00000250453.2",29.451969653138,-3.37654839069291,0.443837122542722,-7.60762950910647,2.79168729358127e-14,3.92500140680334e-13,"ENSG00000250453",TRUE
"ENSG00000115163.15","CENPA",88.4507388228297,-2.0846206531223,0.274063591727837,-7.60633924404109,2.81968565297657e-14,3.96272578652495e-13,"ENSG00000115163",TRUE
"ENSG00000197182.16","MIRLET7BHG",2155.31411494103,-1.20710682015077,0.158824705995268,-7.60024589742819,2.95568584986035e-14,4.14870813834943e-13,"ENSG00000197182",TRUE
"ENSG00000196787.4","H2AC11",576.536645569264,-1.04300969772707,0.137244121514678,-7.59966755745911,2.9689244419786e-14,4.16556899814659e-13,"ENSG00000196787",TRUE
"ENSG00000111554.15","MDM1",176.217557951527,-1.57286252589504,0.206997152960676,-7.59847419830861,2.99642582675458e-14,4.20241917767133e-13,"ENSG00000111554",TRUE
"ENSG00000254470.3","AP5B1",915.245177363838,-0.938891671349689,0.123601129968269,-7.5961414882754,3.05090945581852e-14,4.27530084138793e-13,"ENSG00000254470",TRUE
"ENSG00000139211.7","AMIGO2",172.609982923925,-1.66134759785525,0.218742503142844,-7.59499216652171,3.07811055391909e-14,4.30986229577591e-13,"ENSG00000139211",TRUE
"ENSG00000184384.15","MAML2",2247.35804816057,-0.880524979085276,0.116037331004705,-7.58829052220766,3.24153482213444e-14,4.53121213326183e-13,"ENSG00000184384",TRUE
"ENSG00000286044.1","ENSG00000286044.1",25.2828693581008,-4.49338280925997,0.592318932284938,-7.58608675891251,3.29711697452847e-14,4.60701231554024e-13,"ENSG00000286044",TRUE
"ENSG00000111328.7","CDK2AP1",957.480665186624,-1.31808593510448,0.173770738023349,-7.58520076566272,3.31972624923433e-14,4.63513916549161e-13,"ENSG00000111328",TRUE
"ENSG00000177839.7","PCDHB9",232.739279851968,-1.30551962919892,0.172185360901558,-7.5820593711524,3.40112561580509e-14,4.74453531489394e-13,"ENSG00000177839",TRUE
"ENSG00000113719.17","ERGIC1",2205.81045774188,-0.969606791030301,0.128026309180835,-7.57349639487576,3.63310797440629e-14,5.06398898952126e-13,"ENSG00000113719",TRUE
"ENSG00000142599.20","RERE",2968.10731512308,-0.961288649620021,0.126950086956742,-7.57217795327371,3.67018223827286e-14,5.11146987575451e-13,"ENSG00000142599",TRUE
"ENSG00000188501.12","LCTL",117.598821304925,-1.52744231164859,0.202003606694334,-7.5614605929283,3.98568174102355e-14,5.54404739472104e-13,"ENSG00000188501",TRUE
"ENSG00000078618.23","NRDC",1517.78880949024,-1.01994514723912,0.134940436980013,-7.55848409910064,4.07793852152507e-14,5.6635502734186e-13,"ENSG00000078618",TRUE
"ENSG00000158301.20","GPRASP2",198.692204386486,-1.27908763608168,0.169225650456734,-7.5584737457322,4.07826306193532e-14,5.6635502734186e-13,"ENSG00000158301",TRUE
"ENSG00000058091.17","CDK14",1001.36022252371,-0.932517092337452,0.123389617774683,-7.55750045388974,4.10888590889788e-14,5.70374485302179e-13,"ENSG00000058091",TRUE
"ENSG00000105835.13","NAMPT",2444.75801757668,-1.1237518851038,0.148763751332443,-7.55393619103182,4.22297130026177e-14,5.85971769310832e-13,"ENSG00000105835",TRUE
"ENSG00000291106.1","SNHG33",122.134900400631,-1.95341914259642,0.258629045441322,-7.55297665528299,4.25421270921732e-14,5.89824886966097e-13,"ENSG00000291106",TRUE
"ENSG00000198625.14","MDM4",2743.85412955742,-0.851099189227725,0.112685214893223,-7.55289138893868,4.2569998557822e-14,5.89970506328885e-13,"ENSG00000198625",TRUE
"ENSG00000095951.17","HIVEP1",837.184908796615,-0.953674603230097,0.126273365057402,-7.55246051134039,4.27111166746923e-14,5.91684833281381e-13,"ENSG00000095951",TRUE
"ENSG00000177565.19","TBL1XR1",4599.78440579605,-0.833944364397157,0.110458713425238,-7.54982869650749,4.35831105966872e-14,6.0351858978731e-13,"ENSG00000177565",TRUE
"ENSG00000239789.6","MRPS17",97.2117692656498,-1.67828514687075,0.222305737996615,-7.54944592071799,4.37113844902264e-14,6.05048210417282e-13,"ENSG00000239789",TRUE
"ENSG00000259571.2","BLID",90.325613737444,-1.96754693039167,0.260705851586517,-7.54699949547825,4.4540031157641e-14,6.16016196401771e-13,"ENSG00000259571",TRUE
"ENSG00000163872.16","YEATS2",3468.96632471777,-0.831190230014568,0.110166901653124,-7.54482714446931,4.52887788900434e-14,6.26116907341065e-13,"ENSG00000163872",TRUE
"ENSG00000287072.1","ENSG00000287072.1",33.2381165322463,-3.18094870016062,0.421663600871727,-7.54380670654162,4.56447538560358e-14,6.30781529284713e-13,"ENSG00000287072",TRUE
"ENSG00000196911.12","KPNA5",465.018825516743,-1.14953115055866,0.152402366931091,-7.54273817202865,4.60204558465385e-14,6.35714861405132e-13,"ENSG00000196911",TRUE
"ENSG00000248431.2","ENSG00000248431.2",99.2740583324696,-1.76025149036264,0.233659880785525,-7.53339205876923,4.9438883328762e-14,6.82658532077799e-13,"ENSG00000248431",TRUE
"ENSG00000273136.8","NBPF26",361.524458291278,-1.16506678307876,0.154657083891271,-7.53322611396083,4.95017811915652e-14,6.83249290335265e-13,"ENSG00000273136",TRUE
"ENSG00000166803.14","PCLAF",57.78984057352,-2.30271483762851,0.305679813900312,-7.53309421465256,4.95518309454559e-14,6.83662304449734e-13,"ENSG00000166803",TRUE
"ENSG00000168615.13","ADAM9",2965.84891461894,-1.04041676909362,0.138130919531573,-7.53210629902313,4.99282850027913e-14,6.8857652658336e-13,"ENSG00000168615",TRUE
"ENSG00000198938.2","COX3",12618.8891337638,-0.956646255207397,0.12709765370679,-7.52686007417846,5.1975015913465e-14,7.15061701315747e-13,"ENSG00000198938",TRUE
"ENSG00000102753.10","KPNA3",776.933772798315,-1.10542768700411,0.146953132284546,-7.52231456260264,5.3814915079211e-14,7.39775408907583e-13,"ENSG00000102753",TRUE
"ENSG00000168487.20","BMP1",978.445342837176,-1.06817394089981,0.142071460413882,-7.51856803462148,5.53794257930921e-14,7.60974245687602e-13,"ENSG00000168487",TRUE
"ENSG00000198887.9","SMC5",1545.56064811685,-0.941073588762923,0.125361220535827,-7.50689555143549,6.0545996635338e-14,8.30289226366233e-13,"ENSG00000198887",TRUE
"ENSG00000128833.13","MYO5C",312.659733131995,-1.16208557304377,0.154828216908006,-7.50564461860492,6.11270443587453e-14,8.37919064882106e-13,"ENSG00000128833",TRUE
"ENSG00000215012.9","RTL10",280.270871706902,-1.19154934755517,0.158832587819797,-7.5019198762098,6.28898125683755e-14,8.61735035628309e-13,"ENSG00000215012",TRUE
"ENSG00000244486.9","SCARF2",181.478913257067,-1.32926213694798,0.177253430024355,-7.49921813510368,6.41996136566179e-14,8.7932761156774e-13,"ENSG00000244486",TRUE
"ENSG00000111665.12","CDCA3",68.4700089695128,-2.24866449094708,0.300031404481106,-7.49476373926946,6.64178895798545e-14,9.09344164953043e-13,"ENSG00000111665",TRUE
"ENSG00000146350.14","TBC1D32",303.863115282275,-1.28277054196141,0.171225044592442,-7.4917226333024,6.7975457445785e-14,9.30294254036432e-13,"ENSG00000146350",TRUE
"ENSG00000074964.17","ARHGEF10L",792.191700769696,-1.08875150006673,0.145346199248792,-7.49074627127397,6.84830954439039e-14,9.36487031416477e-13,"ENSG00000074964",TRUE
"ENSG00000235448.3","LURAP1L-AS1",83.1382614652976,-1.93314498310255,0.258112789954511,-7.48953580891224,6.91176253439301e-14,9.44403659566621e-13,"ENSG00000235448",TRUE
"ENSG00000171488.15","LRRC8C",290.680169814629,-1.24657248393079,0.166446007207136,-7.48935047975934,6.9215284555467e-14,9.45357774740693e-13,"ENSG00000171488",TRUE
"ENSG00000136830.12","NIBAN2",4123.73111246185,-0.947844396197704,0.126568367335083,-7.48879373381137,6.95094784315687e-14,9.48994358265083e-13,"ENSG00000136830",TRUE
"ENSG00000184014.9","DENND5A",2415.62799451996,-0.870877792142297,0.116325163730389,-7.48658127110625,7.06907780079554e-14,9.63959994931445e-13,"ENSG00000184014",TRUE
"ENSG00000144451.20","SPAG16",211.355326909795,-1.32728389718736,0.177378566694017,-7.4827749593724,7.27694316654593e-14,9.9190692408199e-13,"ENSG00000144451",TRUE
"ENSG00000025772.8","TOMM34",470.8465016171,-1.25016969426675,0.167080541400485,-7.48243741484023,7.29566414438116e-14,9.93661265662948e-13,"ENSG00000025772",TRUE
"ENSG00000280385.1","ENSG00000280385.1",160.358623208084,-1.42224937137349,0.190083692950951,-7.48222716685374,7.30734889047248e-14,9.94853816078433e-13,"ENSG00000280385",TRUE
"ENSG00000176974.21","SHMT1",908.671536439584,-1.0065566261077,0.134534469948364,-7.48177494209501,7.33254411715664e-14,9.9788404876433e-13,"ENSG00000176974",TRUE
"ENSG00000207971.1","MIR125B1",43.3811805428264,-2.54482263523716,0.340382462972313,-7.47636236313431,7.64080878771256e-14,1.0390031741434e-12,"ENSG00000207971",TRUE
"ENSG00000178127.13","NDUFV2",190.890855854956,-1.32600995372972,0.177385462261064,-7.47530229832579,7.70265791861468e-14,1.04657553671801e-12,"ENSG00000178127",TRUE
"ENSG00000196935.10","SRGAP1",1006.42191073948,-0.947293218134724,0.126749438543957,-7.47374685850147,7.79430132191907e-14,1.05860386766472e-12,"ENSG00000196935",TRUE
"ENSG00000204362.6","LINC02783",24.7524722109377,-5.05916874829524,0.677040228204286,-7.47247879452256,7.86980544585442e-14,1.06800460001911e-12,"ENSG00000204362",TRUE
"ENSG00000166432.16","ZMAT1",47.2312189550013,-2.37802150574253,0.318366520767844,-7.46944590783966,8.05332048076912e-14,1.09160091815948e-12,"ENSG00000166432",TRUE
"ENSG00000254050.1","ENSG00000254050.1",29.3203452978439,-3.29758647980331,0.441548609353005,-7.46822979385035,8.12808133616431e-14,1.10129504119198e-12,"ENSG00000254050",TRUE
"ENSG00000272888.8","ENSG00000272888.8",2072.78484464192,-0.878976576619532,0.117723070187415,-7.46647683602037,8.23704655579768e-14,1.11561402475014e-12,"ENSG00000272888",TRUE
"ENSG00000258044.1","ENSG00000258044.1",65.2603054093301,-2.08988505860741,0.280002816649873,-7.46380012748477,8.40620873463426e-14,1.13807133638125e-12,"ENSG00000258044",TRUE
"ENSG00000117448.14","AKR1A1",370.839898137672,-1.34656514963765,0.180457166794326,-7.46196548221543,8.52412194985499e-14,1.15311578810304e-12,"ENSG00000117448",TRUE
"ENSG00000289462.1","ENSG00000289462.1",31.9965438537457,-3.37930736963081,0.453034398455223,-7.45927324978793,8.7001012795111e-14,1.17598503884772e-12,"ENSG00000289462",TRUE
"ENSG00000213639.11","PPP1CB",8239.27673239004,-0.868330292403452,0.116435403295492,-7.45761398876067,8.81033335758179e-14,1.19041131062187e-12,"ENSG00000213639",TRUE
"ENSG00000012504.15","NR1H4",28.5278009920578,-3.36960558105971,0.45228148097038,-7.45024000060793,9.31705834963602e-14,1.25737718720873e-12,"ENSG00000012504",TRUE
"ENSG00000171766.17","GATM",121.08674324995,-1.57404200628699,0.211417145731091,-7.44519561478269,9.68008757219156e-14,1.30533233287893e-12,"ENSG00000171766",TRUE
"ENSG00000073614.13","KDM5A",2197.73891511975,-0.908094544153213,0.121975133962071,-7.44491532541044,9.7006618555217e-14,1.30758762662048e-12,"ENSG00000073614",TRUE
"ENSG00000226767.1","ENSG00000226767.1",26.1890021224579,-3.46951041098716,0.466553616650855,-7.43646665069916,1.03414058747943e-13,1.39174673040814e-12,"ENSG00000226767",TRUE
"ENSG00000266028.8","SRGAP2",1046.10907187509,-0.926804834658295,0.124634245555076,-7.43619725486073,1.03625066587655e-13,1.3940341631087e-12,"ENSG00000266028",TRUE
"ENSG00000282057.1","ENSG00000282057.1",27.2248734348514,-3.51048161661805,0.472631099975439,-7.4275298785892,1.10644395373333e-13,1.48610866826468e-12,"ENSG00000282057",TRUE
"ENSG00000188549.13","CCDC9B",1762.63269926431,-0.870922412192365,0.117276439907105,-7.42623508082462,1.11732346665717e-13,1.49953550041133e-12,"ENSG00000188549",TRUE
"ENSG00000135828.11","RNASEL",113.504334624702,-1.68769756230808,0.227360107031186,-7.42301534049061,1.14483510673403e-13,1.534639262255e-12,"ENSG00000135828",TRUE
"ENSG00000107331.18","ABCA2",1573.12300306754,-0.93835304943467,0.126435825546867,-7.42157569166854,1.15735080069505e-13,1.55080441806744e-12,"ENSG00000107331",TRUE
"ENSG00000288701.1","PRRC2B",5455.36898111053,-0.929175211900858,0.125269158659811,-7.41742997112472,1.19414790067524e-13,1.59948012185081e-12,"ENSG00000288701",TRUE
"ENSG00000113369.9","ARRDC3",5421.34171829883,-1.00270942748704,0.135206909704462,-7.41611083101287,1.20609582151587e-13,1.614846782233e-12,"ENSG00000113369",TRUE
"ENSG00000145604.17","SKP2",529.715724174329,-0.985050802215836,0.132838084439341,-7.41542462294126,1.21235742336948e-13,1.62259089665148e-12,"ENSG00000145604",TRUE
"ENSG00000070367.16","EXOC5",974.838769742456,-1.0686997634132,0.14420836217971,-7.41080300240431,1.25536946364874e-13,1.67817355140576e-12,"ENSG00000070367",TRUE
"ENSG00000164292.13","RHOBTB3",656.159446474589,-1.11193240461248,0.15024772000345,-7.40066075270191,1.35508516423537e-13,1.80720584447377e-12,"ENSG00000164292",TRUE
"ENSG00000059378.13","PARP12",3857.32679434797,-0.84042177778347,0.113603417639937,-7.39785646631835,1.38400326088248e-13,1.84432415714618e-12,"ENSG00000059378",TRUE
"ENSG00000171055.15","FEZ2",1264.43932924309,-1.01321238669677,0.137002040820388,-7.39560068324169,1.40770448304669e-13,1.87443770600274e-12,"ENSG00000171055",TRUE
"ENSG00000206052.11","DOK6",42.7279718743294,-2.42784259207377,0.328353520548087,-7.39398983151214,1.42487313696973e-13,1.89655527886316e-12,"ENSG00000206052",TRUE
"ENSG00000160767.23","ENTREP3",296.377041886799,-1.18495575556081,0.160267484674667,-7.3936129837328,1.42891922948674e-13,1.90119578484942e-12,"ENSG00000160767",TRUE
"ENSG00000205542.11","TMSB4X",12005.2090315674,-2.95816788923507,0.40044849415863,-7.38713700359989,1.50023997470668e-13,1.99218731277703e-12,"ENSG00000205542",TRUE
"ENSG00000154319.16","FAM167A",121.915495623012,-1.53722789647883,0.208128091814904,-7.38597026030464,1.51345622261427e-13,2.00895197224546e-12,"ENSG00000154319",TRUE
"ENSG00000236383.9","CCDC200",91.4495349122238,-1.70665862811033,0.231084210765231,-7.38544023608866,1.51949778041975e-13,2.01618361739445e-12,"ENSG00000236383",TRUE
"ENSG00000014138.10","POLA2",87.6828749043667,-1.75715023438011,0.237992063356204,-7.38323038844442,1.54494344352167e-13,2.04914638381663e-12,"ENSG00000014138",TRUE
"ENSG00000278921.2","EPB41L4A-DT",48.4169007446176,-2.31507234099246,0.313638684348892,-7.38133545547325,1.56709606314631e-13,2.07609668771271e-12,"ENSG00000278921",TRUE
"ENSG00000061273.18","HDAC7",822.655298573942,-1.00611334407494,0.136431049767019,-7.37451881952868,1.64939679261181e-13,2.18342596459228e-12,"ENSG00000061273",TRUE
